gbifID,SEINetID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,SpeciesEdited,ScientificNameEdited,GenusEdited,FamilyEdited,Source,DownloadDate,Reference,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,datasetName,ownerInstitutionCode,informationWithheld,dataGeneralizations,dynamicProperties,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,preparations,disposition,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventTime,startDayOfYear,endDayOfYear,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,county,municipality,verbatimLocality,verbatimElevation,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,subgenus,specificEpithet,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,publishingCountry,distanceAboveSurface,distanceAboveSurfaceAccuracy,hasCoordinate,hasGeospatialIssues,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,genericName,acceptedScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,recordedByID,identifiedByID,datelastmodified,scientificnameauthor,yearidentified,monthidentified,dayidentified,collectornumber,julianday,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode,CercidBaseID
1030821636,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4080842,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia hupehana Craib,Bauhinia hupehana,,CN,冒水老海龙,四川,,,,28.672732,104.010884,,,,,,,1959-01-01T00:00:00,,,1959,2953931,2953583,PRESERVED_SPECIMEN,CDBI,,eb5a8ff6-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,宜宾野生植物普查队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080842,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/f83/4080842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,屏山县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupehana,,,,SYNONYM,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che169
1030821649,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4080840,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia hupehana Craib,Bauhinia hupehana,,CN,曹家乡宝山人民公社,四川,,,,32.068138,108.0416,,,,,,,1959-01-01T00:00:00,,,1959,2953931,2953583,PRESERVED_SPECIMEN,CDBI,,eb5a90d2-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,达县普查队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080840,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/c24/4080840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,万源市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupehana,,,,SYNONYM,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che170
1030821671,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4080845,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia hupehana Craib,Bauhinia hupehana,,CN,人民公社,四川,,,,28.088025,105.467548,,,,,,,1959-01-01T00:00:00,,,1959,2953931,2953583,PRESERVED_SPECIMEN,CDBI,,eb5a8e94-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,泸州野生植物普查队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080845,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/650/4080845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,叙永县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupehana,,,,SYNONYM,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che171
1030821683,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4081015,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia hupehana Craib,Bauhinia hupehana,,CN,幸福公社店子湾,四川,,,,29.045149,103.846571,,,,,,,1959-01-01T00:00:00,,,1959,2953931,2953583,PRESERVED_SPECIMEN,CDBI,,eb5a44fc-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,乐山野生植物普查队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081015,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/df6/4081015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,沐川县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupehana,,,,SYNONYM,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che172
1030821702,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4080846,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia hupehana Craib,Bauhinia hupehana,,CN,,重庆,,,,29.290189,106.259272,,,,,,,1959-01-01T00:00:00,,,1959,2953931,2953583,PRESERVED_SPECIMEN,CDBI,,eb5a8e27-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,江津野生植物普查队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4080846,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/4dd/4080846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江津县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hupehana,,,,SYNONYM,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che173
1030821712,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4081016,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,黑石顶,广东,,,,23.59622,111.702687,,,,,,,1980-01-01T00:00:00,,,1980,2953583,2953583,PRESERVED_SPECIMEN,CDBI,,eb5a448f-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,丁广奇、余莲,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081016,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/394/4081016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,封开县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che174
1030821736,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4081024,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,披塘附近,海南,,,,19.254108,110.45517,,,,,,,1954-01-01T00:00:00,,,1954,2953436,2953436,PRESERVED_SPECIMEN,CDBI,,eb5a411b-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,海南东队,,,2020-02-10 20:33,,GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4081024,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/0fe/4081024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乐会县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che175
1030837179,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4114394,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,hupehana,SUBSPECIES,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,Bauhinia glauca subsp. hupehana,,CN,,四川,,,,29.914155,102.234618,,,,,,,1982-01-01T00:00:00,,,1982,2953929,2953583,PRESERVED_SPECIMEN,CDBI,,eb206b6b-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,魏太昌,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4114394,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/510/4114394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,泸定县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che176
1030837211,,249ec6d9-ce13-4096-baf5-42130fc3d0b1,4114395,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,hupehana,SUBSPECIES,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,Bauhinia glauca subsp. hupehana,,CN,,四川,,,,29.914155,102.234618,,,,,,,1982-01-01T00:00:00,,,1982,2953929,2953583,PRESERVED_SPECIMEN,CDBI,,eb206afe-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,魏太昌,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4114395,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/21/598/4114395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,泸定县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che177
1030918423,,b54a3b16-b648-41ab-bd6f-d3881895daac,4830718,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,hupehana,SUBSPECIES,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,Bauhinia glauca subsp. hupehana,,CN,祥抪公社风仁大队坝索一尼拉河边,广西,,,,24.68123,105.334672,,,,,,,1980-01-01T00:00:00,,,1980,2953929,2953583,PRESERVED_SPECIMEN,IBK,,e6d7b5bf-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,梁健英，覃民府,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella tenuiflora,Cheniella tenuiflora (Watt ex C.B.Clarke) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4830718,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/fb6/4830718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,隆林县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953929,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca subsp. hupehana (Craib) T.C.Chen,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che178
1030920522,,b54a3b16-b648-41ab-bd6f-d3881895daac,4833979,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,老山伐木场十六公里阴冲,广西,,,,24.175587,110.235565,,,,,,,1981-01-01T00:00:00,,,1981,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e6d35001-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,大瑶山综考队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833979,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/a0e/4833979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金秀县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che179
1030920546,,b54a3b16-b648-41ab-bd6f-d3881895daac,4833980,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,老山伐木场十六公里阴冲,广西,,,,24.175587,110.235565,,,,,,,1981-01-01T00:00:00,,,1981,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e6d34f93-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,大瑶山综考队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833980,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/7df/4833980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金秀县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che180
1030920549,,b54a3b16-b648-41ab-bd6f-d3881895daac,4833983,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia corymbosa,,SPECIES,Bauhinia corymbosa Roxb.,Bauhinia corymbosa,,CN,大樟公社河旱冲,广西,,,,24.175587,110.235565,,,,,,,1982-01-01T00:00:00,,,1982,2953436,2953436,PRESERVED_SPECIMEN,IBK,,e6d34ea1-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,大瑶山综考队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella corymbosa,Cheniella corymbosa (Roxb. ex DC.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833983,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/71b/4833983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金秀县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corymbosa,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953436,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia corymbosa Roxb.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che181
1030920565,,b54a3b16-b648-41ab-bd6f-d3881895daac,4833976,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,六巷公社，上古陈村,广西,,,,24.175587,110.235565,,,,,,,1981-01-01T00:00:00,,,1981,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e6d350df-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,大瑶山综考队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833976,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/20b/4833976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金秀县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che182
1030920571,,b54a3b16-b648-41ab-bd6f-d3881895daac,4833981,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,十六公里至共和途中,广西,,,,24.175587,110.235565,,,,,,,1981-01-01T00:00:00,,,1981,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e6d34f17-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,大瑶山综考队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833981,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/6ef/4833981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金秀县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che183
1030920589,,b54a3b16-b648-41ab-bd6f-d3881895daac,4833977,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Bauhinia,Bauhinia glauca,,SPECIES,Bauhinia glauca (Benth.) Benth.,Bauhinia glauca,,CN,忠良公社岭祖村,广西,,,,24.175587,110.235565,,,,,,,1981-01-01T00:00:00,,,1981,2953583,2953583,PRESERVED_SPECIMEN,IBK,,e6d35070-b6bf-11e1-8c2f-acd112e444a7,,,,CC_BY_4_0,,大瑶山综考队,,,2020-02-10 20:33,,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84,Cheniella glauca,Cheniella glauca (Benth.) R.Clark & Mackinder,Cheniella,Leguminosae,GBIF,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833977,,,,,,,,,,,,,,,,,,,,http://www.nsii.org.cn/node/79/cvh/33/895/4833977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,金秀县,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,glauca,,,,ACCEPTED,,,CN,,,TRUE,FALSE,2953583,6,7707728,220,1370,5386,2952935,,Bauhinia,Bauhinia glauca (Benth.) Benth.,,DWC_ARCHIVE,2020-02-10 20:33,2020-02-06 6:28,FALSE,,,,,,,,,,,,,,,,,,,,,Che184
